# Z-profile-Region_1-Statistic_Mean-Coordinate_Current I15445.mstransform_cube_contsub_SO2_4_3.fits
# xLabel: [LSRK] Radio velocity (km/s)
# yLabel: Value (mJy/beam)
# rotbox[[253.622667pix, 254.646667pix], [69.632000pix, 69.632000pix], 0.000000deg]	
# rotbox(wcs:FK5)[[15:48:19.3975896310, -54:58:20.1485933261], [0.9052160000", 0.9052160000"], 0.000000deg]	
# x	y
192.7212825919	1.9984927465e-1
190.960167747435	3.8478861229e-1
189.19905290297	5.6423649392e-1
187.437938058505	4.5535667525e-1
185.67682321403998	2.8469747797e-1
183.91570836957501	7.3533279816e-3
182.15459352511	1.4354680217e-1
180.393478680645	1.7319043503e-1
178.63236383618002	3.4667258664e-1
176.871248991715	2.7693167723e-1
175.11013414725002	2.5638313875e-2
173.349019302785	1.9519425914e-1
171.58790445832	3.0599061200e-1
169.82678961385503	8.8228290267e-2
168.06567476939	3.2716792761e-1
166.304559924925	2.8290568683e-1
164.54344508046	2.4072178359e-1
162.782330235995	1.3600648797e-1
161.02121539153	1.3904041871e-1
159.260100547065	1.8415843475e-1
157.4989857026	1.6879350324e-1
155.73787085813498	-5.2894240644e-2
153.97675601367	7.4579827593e-2
152.215641169205	-2.3875972878e-1
150.45452632474002	1.0025667151e-3
148.69341148027502	1.1763778859e-1
146.93229663581	-3.5645358604e-2
145.17118179134502	1.2850884252e-1
143.41006694688002	2.8098657302e-2
141.648952102415	2.1473748504e-1
139.88783725795	5.2050574213e-2
138.126722413485	1.2790885030e-2
136.36560756902	-4.5804793850e-2
134.604492724555	-9.1275252420e-2
132.84337788009	-3.3540085115e-2
131.08226303562498	-1.6224480778e-1
129.32114819116	8.2535771355e-3
127.56003334669501	1.6428716257e-1
125.79891850223001	8.5198062136e-2
124.03780365776501	-1.5156887233e-1
122.27668881330001	-7.4015078754e-2
120.515573968835	-3.2682125481e-1
118.75445912437	-2.6072831979e-1
116.993344279905	-1.4863118884e-1
115.23222943544	-1.1710045255e-1
113.471114590975	-4.3048065913e-2
111.70999974651001	2.8628118214e-2
109.94888490204501	-4.9967708858e-2
108.18777005758	2.1102514193e-1
106.426655213115	7.4713573484e-2
104.66554036865001	5.5495771477e-2
102.904425524185	3.7629647407e-2
101.14331067972	2.2693712420e-1
99.382195835255	1.4687279953e-1
97.62108099079	-3.2779654733e-2
