# Z-profile-Region_1-Statistic_Mean-Coordinate_Current I15445.mstransform_cube_contsub_13CO.fits
# xLabel: [LSRK] Frequency (GHz)
# yLabel: Value (mJy/beam)
# rotbox[[253.318182pix, 259.863636pix], [76.363636pix, 75.636364pix], 0.000000deg]	
# rotbox(wcs:FK5)[[15:48:19.3980493840, -54:58:20.0807727191], [0.9927272727", 0.9832727273"], 0.000000deg]	
# x	y
330.38955233806513	-1.9207324091e-1
330.39150562099707	-2.1553815020e-1
330.3934589039291	2.0602506258e-1
330.39541218686105	1.0013689308e-1
330.39736546979304	-7.1196848908e-2
330.3993187527251	7.4919389606e-2
330.4012720356571	-7.5867996366e-2
330.40322531858914	1.4547199421e-2
330.4051786015211	-1.4207680520e-1
330.40713188445307	-2.5208569630e-2
330.40908516738506	-7.1821179744e-2
330.41103845031705	2.5711510223e-1
330.41299173324904	-8.1344995506e-3
330.414945016181	8.0714085521e-2
330.4168982991131	-3.5525909082e-2
330.418851582045	1.2459209676e-1
330.420804864977	1.4825566055e-1
330.422758147909	-1.8983778631e-1
330.424711430841	-1.9441084686e-1
330.426664713773	2.1931690966e-2
330.428617996705	-6.9596368630e-2
330.430571279637	2.4589029062e-1
330.432524562569	-8.5732577942e-2
330.434477845501	1.5878701217e-2
330.43643112843296	2.9709484573e-1
330.43838441136495	1.0961812270e-2
330.4403376942969	-2.2454106471e-1
330.44229097722894	-5.8462973355e-4
330.4442442601609	-1.4146126965e-1
330.44619754309286	8.8458150769e-2
330.44815082602486	7.3034991384e-2
330.4501041089569	6.7410777487e-2
330.4520573918889	1.5989946493e-1
330.4540106748209	-1.5717507621e-1
330.4559639577529	-1.9534476559e-1
330.4579172406848	-1.5918595430e-1
330.4598705236169	2.3236238649e-2
330.46182380654886	-1.2269120884e-1
330.46377708948086	8.1139033912e-2
330.4657303724128	7.9007267019e-2
330.4676836553448	2.2092207013e-1
330.46963693827684	-4.1189060325e-1
330.4715902212088	-2.1683147579e-1
330.47354350414076	1.0032837053e-2
330.4754967870728	-1.6401335003e-1
330.47745007000486	-2.6208530436e-1
330.4794033529368	6.7539138684e-2
330.48135663586874	1.3096517405e-1
330.4833099188007	-1.0280451380e-1
330.4852632017327	3.7033677102e-2
330.48721648466477	3.3629179549e-1
330.4891697675967	1.2330736458e-1
330.4911230505287	1.8273703939e-1
330.49307633346075	-2.7475795350e-1
330.49502961639274	2.6259392637e-1
330.49698289932473	-1.1330309777e-1
330.4989361822567	-2.1341343744e-2
330.50088946518866	-7.3386429666e-2
330.50284274812077	-1.3640331895e-1
330.50479603105265	-7.7664170332e-2
330.50674931398464	-2.6681130736e-1
330.50870259691663	-2.3129633212e-1
330.5106558798486	1.6876038478e-1
330.5126091627807	-1.3872848632e-1
330.51456244571267	6.3591279921e-2
330.51651572864466	1.4841987625e-1
330.5184690115766	-2.1796824725e-1
330.52042229450865	4.6412969449e-2
330.52237557744064	-2.3767874126e-1
330.52432886037263	-7.1984357545e-2
330.52628214330457	1.0210543179e-1
330.5282354262366	1.4463282371e-1
330.5301887091686	-1.1973408016e-1
330.5321419921006	-5.3004014580e-2
330.5340952750326	-1.3934811613e-1
330.53604855796453	-2.1570891666e-2
330.5380018408966	-1.4593745571e-1
330.5399551238285	1.5351910653e-1
330.54190840676057	2.8752608964e-1
330.5438616896925	-9.4497568136e-2
330.54581497262456	2.1207654868e-1
330.54776825555655	4.1536967528e-1
330.54972153848854	-3.5373675231e-2
330.5516748214205	-9.2655576488e-3
330.5536281043525	2.0541626852e-1
330.5555813872845	2.2811419660e-2
330.5575346702165	-4.3661939415e-2
330.5594879531485	1.2273721198e-1
330.5614412360805	-1.4438675667e-1
330.5633945190125	1.3983459999e-1
330.5653478019444	2.1554096740e-1
330.5673010848765	4.1698569227e-1
330.5692543678084	5.6870051166e-2
330.57120765074046	-8.5953443200e-2
330.57316093367245	8.7122209853e-2
330.57511421660445	3.1469208620e-1
330.57706749953644	1.0397857315e-1
330.5790207824684	5.7553226810e-1
330.5809740654004	3.6572880374e-1
330.5829273483324	3.3798720018e-1
330.5848806312644	4.7762570162e-1
330.58683391419635	6.5154410372e-1
330.5887871971284	8.0921669346e-1
330.59074048006033	5.3314422731e-1
330.5926937629924	6.8338205580e-1
330.5946470459243	4.3377542415e-1
330.59660032885637	7.4661531584e-1
330.59855361178825	1.1018313834e+0
330.60050689472035	1.2703671519e+0
330.6024601776523	9.3662583368e-1
330.60441346058445	1.2333939503e+0
330.60636674351633	1.4038321930e+0
330.6083200264483	1.4129969117e+0
330.61027330938026	1.5706915265e+0
330.6122265923123	1.9897336747e+0
330.6141798752443	1.8748868935e+0
330.6161331581763	2.0971740512e+0
330.61808644110823	2.7473288963e+0
330.6200397240403	2.8548267311e+0
330.6219930069723	3.0123637720e+0
330.62394628990427	3.3276569194e+0
330.6258995728362	3.4592097315e+0
330.6278528557683	4.0136599995e+0
330.6298061387002	4.4336248653e+0
330.63175942163224	4.6855513456e+0
330.63371270456423	5.1297495748e+0
330.6356659874962	3.3685462975e+0
330.63761927042816	3.1867312142e+0
330.6395725533602	6.0670177993e+0
330.6415258362922	6.6471213657e+0
330.6434791192242	6.7305421691e+0
330.64543240215613	6.7955541858e+0
330.6473856850883	6.6933075937e+0
330.6493389680202	6.6245958647e+0
330.65129225095217	6.7007353742e+0
330.6532455338841	6.6020610515e+0
330.65519881681627	6.4258593302e+0
330.6571520997481	6.4607541974e+0
330.65910538268014	6.4463505200e+0
330.6610586656121	6.4906231005e+0
330.6630119485441	6.5159089007e+0
330.6649652314761	6.4797808557e+0
330.6669185144081	6.3052086618e+0
330.66887179734005	5.9186146048e+0
330.6708250802721	5.9488604014e+0
330.6727783632041	6.2829884657e+0
330.674731646136	6.4090129960e+0
330.6766849290681	6.1100457296e+0
330.678638212	6.0680659642e+0
330.680591494932	6.0614982855e+0
330.6825447778641	6.0632225943e+0
330.68449806079593	5.9407005746e+0
330.68645134372804	5.7227509082e+0
